
# R11treat.dat
#
# This is a processed and treated version of the Cepheid and redshift datas from R11.
# (Riess et al. 2011 [R11], ApJ, 730, 119, Table 2)
#
# The description of each column can be found in the R11treat_info.txt file.
#

id	gal	z	dL	M	Merr	m	merr	P	logP	logO_H	bias	Pivot
109630	4258	0.001494	6.402857142857144	-5.458069060923929	0.49	23.5738	0.49	10.93	1.0386201619497029	-3.09	0.66	1.4741253668998888
95403	4258	0.001494	6.402857142857144	-5.184169060923928	0.62	23.8477	0.62	11.58	1.0637085593914173	-3.09	0.61	1.4741253668998888
91129	4258	0.001494	6.402857142857144	-5.941869060923928	0.35	23.09	0.35	11.16	1.04766419460156	-3.07	0.55	1.4741253668998888
91209	4258	0.001494	6.402857142857144	-5.792669060923927	0.48	23.2392	0.48	10.8	1.0334237554869496	-3.06	0.67	1.4741253668998888
91907	4258	0.001494	6.402857142857144	-6.813869060923928	0.42	22.218	0.42	10.51	1.0216027160282422	-3.07	0.73	1.4741253668998888
94562	4258	0.001494	6.402857142857144	-5.554169060923929	0.41	23.4777	0.41	10.2	1.0086001717619175	-3.09	0.91	1.4741253668998888
97498	4258	0.001494	6.402857142857144	-5.213669060923927	0.62	23.8182	0.62	9.987	0.9994350498763298	-3.07	0.73	1.4741253668998888
104039	4258	0.001494	6.402857142857144	-6.311569060923926	0.56	22.7203	0.56	9.77	0.989894563718773	-3.09	0.63	1.4741253668998888
11694	4258	0.001494	6.402857142857144	-3.152969060923926	0.7	25.8789	0.7	4.934	0.6931991451537173	-3.3	1.34	1.4741253668998888
10401	4258	0.001494	6.402857142857144	-4.369369060923926	0.67	24.6625	0.67	5.297	0.7240299729355977	-3.3	1.45	1.4741253668998888
5387	4258	0.001494	6.402857142857144	-6.672969060923929	0.56	22.3589	0.56	6.487	0.8120438979302267	-3.32	1.15	1.4741253668998888
9483	4258	0.001494	6.402857142857144	-4.199369060923928	0.72	24.8325	0.72	6.803	0.8327004709605674	-3.31	1.1	1.4741253668998888
11990	4258	0.001494	6.402857142857144	-5.468369060923926	0.65	23.5635	0.65	8.024	0.9043909200123617	-3.29	0.83	1.4741253668998888
2134	4258	0.001494	6.402857142857144	-4.597069060923928	0.6	24.4348	0.6	8.137	0.9104643159956136	-3.34	1.25	1.4741253668998888
13262	4258	0.001494	6.402857142857144	-4.799069060923927	0.64	24.2328	0.64	8.288	0.9184497424011578	-3.28	0.75	1.4741253668998888
9786	4258	0.001494	6.402857142857144	-5.097069060923928	0.59	23.9348	0.59	8.92	0.9503648543761231	-3.3	0.87	1.4741253668998888
81614	4258	0.001494	6.402857142857144	-7.505969060923928	0.3	21.5259	0.3	20.31	1.3077099234048066	-3.08	0.29	1.4741253668998888
67208	4258	0.001494	6.402857142857144	-6.988769060923929	0.37	22.0431	0.37	18.29	1.2622137054764169	-3.08	0.28	1.4741253668998888
116159	4258	0.001494	6.402857142857144	-6.606769060923927	0.3	22.4251	0.3	21.87	1.339848783037637	-3.1	0.12	1.4741253668998888
143829	4258	0.001494	6.402857142857144	-6.414369060923928	0.13	22.6175	0.13	18.28	1.2619761913978127	-3.27	0.03	1.4741253668998888
121078	4258	0.001494	6.402857142857144	-6.489569060923927	0.31	22.5423	0.31	18.42	1.2652896258608302	-3.11	0.19	1.4741253668998888
138294	4258	0.001494	6.402857142857144	-6.463169060923928	0.2	22.5687	0.2	15.81	1.1989318699322091	-3.17	0.12	1.4741253668998888
106997	4258	0.001494	6.402857142857144	-6.086269060923929	0.39	22.9456	0.39	15.29	1.18440748541232	-3.11	0.25	1.4741253668998888
144134	4258	0.001494	6.402857142857144	-6.056769060923926	0.16	22.9751	0.16	15.61	1.1934029030624176	-3.23	0.05	1.4741253668998888
107947	4258	0.001494	6.402857142857144	-5.854169060923926	0.3	23.1777	0.3	14.67	1.1664301138432827	-3.11	0.32	1.4741253668998888
118961	4258	0.001494	6.402857142857144	-7.248469060923927	0.26	21.7834	0.26	12.82	1.1078880251827987	-3.11	0.31	1.4741253668998888
95987	4258	0.001494	6.402857142857144	-4.6466690609239265	0.73	24.3852	0.73	11.26	1.0515383905153275	-3.11	0.34	1.4741253668998888
141685	4258	0.001494	6.402857142857144	-5.652169060923928	0.21	23.3797	0.21	10.99	1.0409976924234905	-3.24	0.11	1.4741253668998888
145186	4258	0.001494	6.402857142857144	-6.032669060923929	0.23	22.9992	0.23	10.69	1.028977705208778	-3.23	0.1	1.4741253668998888
29021	4258	0.001494	6.402857142857144	-3.468069060923927	0.92	25.5638	0.92	3.072	0.4874212113594744	-3.32	0.95	1.4741253668998888
26262	4258	0.001494	6.402857142857144	-5.487569060923928	0.28	23.5443	0.28	5.007	0.6995775913989091	-3.27	0.46	1.4741253668998888
40543	4258	0.001494	6.402857142857144	-3.9298690609239273	0.73	25.102	0.73	5.372	0.7301360039966778	-3.28	0.39	1.4741253668998888
31191	4258	0.001494	6.402857142857144	-6.608869060923929	0.34	22.423	0.34	5.834	0.7659664247857139	-3.33	0.17	1.4741253668998888
29843	4258	0.001494	6.402857142857144	-5.197069060923926	0.4	23.8348	0.4	5.864	0.7681939616330715	-3.27	0.48	1.4741253668998888
20639	4258	0.001494	6.402857142857144	-4.884169060923927	0.53	24.1477	0.53	6.735	0.8283376000590045	-3.27	0.63	1.4741253668998888
25502	4258	0.001494	6.402857142857144	-5.689069060923927	0.54	23.3428	0.54	7.538	0.8772561331135862	-3.27	0.45	1.4741253668998888
24134	4258	0.001494	6.402857142857144	-4.518569060923927	0.52	24.5133	0.52	8.937	0.951191757934706	-3.27	0.33	1.4741253668998888
12705	4258	0.001494	6.402857142857144	-5.006269060923927	0.59	24.0256	0.59	9.942	0.9974737588029804	-3.33	0.38	1.4741253668998888
14709	4258	0.001494	6.402857142857144	-6.796269060923926	0.26	22.2356	0.26	10.97	1.040206627574711	-3.32	0.17	1.4741253668998888
19312	4258	0.001494	6.402857142857144	-5.388069060923929	0.47	23.6438	0.47	13.55	1.1319392952104246	-3.28	0.2	1.4741253668998888
15276	4258	0.001494	6.402857142857144	-7.048569060923928	0.2	21.9833	0.2	16.43	1.2156375634350618	-3.32	0.17	1.4741253668998888
118782	4258	0.001494	6.402857142857144	-6.966769060923927	0.22	22.0651	0.22	25.56	1.4075608494863625	-3.11	0.17	1.4741253668998888
121312	4258	0.001494	6.402857142857144	-4.670069060923929	0.32	24.3618	0.32	17.85	1.251638220448212	-3.12	0.16	1.4741253668998888
117710	4258	0.001494	6.402857142857144	-5.0521690609239265	0.49	23.9797	0.49	14.3	1.1553360374650619	-3.11	0.3	1.4741253668998888
95711	4258	0.001494	6.402857142857144	-5.691069060923926	0.61	23.3408	0.61	10.94	1.039017321997412	-3.12	0.4	1.4741253668998888
17005	4258	0.001494	6.402857142857144	-4.439069060923927	0.57	24.5928	0.57	5.739	0.7588362247469583	-3.27	0.94	1.4741253668998888
23710	4258	0.001494	6.402857142857144	-3.5975690609239273	0.31	25.4343	0.31	5.92	0.7723217067229198	-3.25	1.21	1.4741253668998888
12774	4258	0.001494	6.402857142857144	-6.400669060923928	0.51	22.6312	0.51	6.189	0.791620482692814	-3.29	0.79	1.4741253668998888
999999	4258	0.001494	6.402857142857144	-8.941869060923928	0.1	20.09	0.1	92.0	1.9637878273455553	-3.16	0.02	1.4741253668998888
42010	4258	0.001494	6.402857142857144	-5.011369060923929	0.32	24.0205	0.32	8.961	0.9523564773237907	-3.24	0.17	1.4741253668998888
28881	4258	0.001494	6.402857142857144	-9.829869060923926	0.1	19.202	0.1	86.15	1.9352552817840474	-3.25	0.0	1.4741253668998888
28076	4258	0.001494	6.402857142857144	-6.956469060923929	0.11	22.0754	0.11	31.17	1.4937368022768398	-3.23	0.0	1.4741253668998888
27963	4258	0.001494	6.402857142857144	-6.7925690609239275	0.15	22.2393	0.15	21.26	1.327563260187278	-3.23	0.06	1.4741253668998888
220887	4258	0.001494	6.402857142857144	-7.028469060923928	0.12	22.0034	0.12	31.29	1.4954055631461933	-3.23	0.01	1.4741253668998888
220789	4258	0.001494	6.402857142857144	-6.728269060923928	0.14	22.3036	0.14	21.29	1.3281756614383224	-3.23	0.03	1.4741253668998888
21853	4258	0.001494	6.402857142857144	-3.5654690609239275	0.35	25.4664	0.35	6.063	0.7826875682349664	-3.26	0.17	1.4741253668998888
15227	4258	0.001494	6.402857142857144	-5.641369060923928	0.32	23.3905	0.32	7.14	0.8536982117761743	-3.28	0.13	1.4741253668998888
24025	4258	0.001494	6.402857142857144	-6.556269060923928	0.25	22.4756	0.25	9.253	0.9662825621674633	-3.25	0.05	1.4741253668998888
28606	4258	0.001494	6.402857142857144	-6.114169060923928	0.1	22.9177	0.1	53.88	1.7314275870509481	-3.24	0.01	1.4741253668998888
19756	4258	0.001494	6.402857142857144	-7.682069060923929	0.1	21.3498	0.1	48.79	1.6883308181122663	-3.24	0.0	1.4741253668998888
16719	4258	0.001494	6.402857142857144	-8.524369060923927	0.1	20.5075	0.1	109.3	2.038620161949703	-3.26	0.0	1.4741253668998888
8073	4258	0.001494	6.402857142857144	-7.364869060923926	0.1	21.667	0.1	32.29	1.5090680450171616	-3.29	0.0	1.4741253668998888
307758	4258	0.001494	6.402857142857144	-7.250069060923927	0.1	21.7818	0.1	32.4	1.510545010206612	-3.29	-0.0	1.4741253668998888
144755	4258	0.001494	6.402857142857144	-6.447469060923929	0.2	22.5844	0.2	12.05	1.0809870469108873	-3.19	0.13	1.4741253668998888
29163	4258	0.001494	6.402857142857144	-4.879869060923927	0.57	24.152	0.57	6.739	0.8285954563717023	-3.25	0.38	1.4741253668998888
34729	4258	0.001494	6.402857142857144	-6.371069060923929	0.5	22.6608	0.5	14.92	1.17376882313665	-3.25	0.0	1.4741253668998888
89375	4258	0.001494	6.402857142857144	-6.619069060923927	0.45	22.4128	0.45	12.38	1.0927206446840991	-3.11	0.42	1.4741253668998888
246695	4258	0.001494	6.402857142857144	-6.434969060923926	0.4	22.5969	0.4	11.2	1.0492180226701815	-3.11	0.49	1.4741253668998888
312665	4258	0.001494	6.402857142857144	-6.259869060923929	0.11	22.772	0.11	39.09	1.5920656704322471	-3.22	0.01	1.4741253668998888
